event_id,sku,event_date,event_type,disposition,quantity,applied_qty,status,note,event_ts
FBA15LBGBK4F-retry951,GA-9DTN-9O1E,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15LBGBK4F-retry951,DV-USYD-8WR2,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
20016229889607-retry51,8M-LM6B-F2Q5,2026-01-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
20016299243679-retry51,6V-EEC1-2S9Z,2026-01-26T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15LCBT9DP-retry51,A2-T2AC-TW3L,2026-01-26T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15LCY2JPY-retry351,LP-QMNJ-J49G,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15LCY2JPY-retry351,W3-8FN7-FSP0,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15LCY2JPY-retry351,C6-XGZB-J6QA,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15LCY2JPY-retry351,NN-TSZ1-X2RD,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15LCY2JPY-retry351,XE-YPAI-HX9F,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15LCY2JPY-retry351,8U-QPFH-3EKQ,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15LCY2JPY-retry351,Z7-26PV-O9LR,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
20016322385952-retry51,6V-EEC1-2S9Z,2026-01-28T00:00:00+0000,Adjustments,SELLABLE,3,0,partial,insufficient_returned_pending,2026-02-09T11:45:58Z
FBA15K4CB8J0-retry52,WX-L5UA-UB1Q,2025-11-01T00:00:00+0000,Receipts,SELLABLE,80,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15KVSHTCX-retry52,XH-0LAE-FQO5,2025-11-02T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015131923675-retry52,RW-AZK6-O4M2,2025-11-10T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,I2-6YKQ-CIBP,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,714776,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,ZU-PFDN-JSYV,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,X7-MY4W-H2I4,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,VL-48KZ-J3F2,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,7L-OT45-7LYB,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,JV-D1TI-6UF6,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,WX-L5UA-UB1Q,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015105938080-retry52,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015185598697-retry52,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
20015185598700-retry52,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,714776,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,ZU-PFDN-JSYV,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,X7-MY4W-H2I4,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,VL-48KZ-J3F2,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,7L-OT45-7LYB,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,JV-D1TI-6UF6,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,I2-6YKQ-CIBP,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,714776,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,ZU-PFDN-JSYV,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,ZT-QPY3-P24I,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,X7-MY4W-H2I4,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,VL-48KZ-J3F2,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,US-AK96-YFSB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,7L-OT45-7LYB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,JV-D1TI-6UF6,2025-11-16T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015314893870-retry52,RW-AZK6-O4M2,2025-11-17T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
FBA15L2YYRFD-retry52,6V-EEC1-2S9Z,2025-11-17T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015332758036-retry52,XH-0LAE-FQO5,2025-11-18T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
20014811788680-retry52,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20014813155294-retry52,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
20014813155297-retry52,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015351105598-retry52,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,PY-XV78-3OG5,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,714776,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,ZU-PFDN-JSYV,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,X7-MY4W-H2I4,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,VL-48KZ-J3F2,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,7L-OT45-7LYB,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,JV-D1TI-6UF6,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,WX-L5UA-UB1Q,2025-11-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L309F94-retry205,0G-JB6S-PN34,2025-11-19T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L309F94-retry205,0G-JB6S-PN34,2025-11-19T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,L5-PF3B-WHU4,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,8R-E0Y9-0LAU,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,NN-TSZ1-X2RD,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,EE-KTDC-KCFY,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L36ZJC2-retry52,6V-EEC1-2S9Z,2025-11-19T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2Z8DHC-retry52,A2-T2AC-TW3L,2025-11-20T00:00:00+0000,Receipts,SELLABLE,116,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L309F94-retry205,0G-JB6S-PN34,2025-11-20T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L309F94-retry205,0G-JB6S-PN34,2025-11-21T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,L5-PF3B-WHU4,2025-11-22T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,8R-E0Y9-0LAU,2025-11-22T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,NN-TSZ1-X2RD,2025-11-22T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,714776,2025-11-23T00:00:00+0000,Receipts,SELLABLE,-17,0,partial,insufficient_tokens_to_remove,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,X7-MY4W-H2I4,2025-11-23T00:00:00+0000,Receipts,SELLABLE,-17,0,partial,insufficient_tokens_to_remove,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,L5-PF3B-WHU4,2025-11-23T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,8R-E0Y9-0LAU,2025-11-23T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,NN-TSZ1-X2RD,2025-11-23T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L3D36GB-retry52,A2-T2AC-TW3L,2025-11-23T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L3Y5R44-retry52,6V-EEC1-2S9Z,2025-11-24T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,8R-E0Y9-0LAU,2025-11-26T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,8R-E0Y9-0LAU,2025-11-26T00:00:00+0000,Receipts,SELLABLE,-22,0,partial,insufficient_tokens_to_remove,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,NN-TSZ1-X2RD,2025-11-26T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L34VWBX-retry715,8R-E0Y9-0LAU,2025-11-29T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L2G25DF-retry1735,X7-MY4W-H2I4,2025-12-01T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015559367179-retry52,6V-EEC1-2S9Z,2025-12-03T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L509V4S-retry52,A2-T2AC-TW3L,2025-12-03T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015592764007-retry52,WX-L5UA-UB1Q,2025-12-05T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015663772009-retry52,0H-5V53-GPG4,2025-12-10T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20014689680385-retry52,Z9-FBUQ-EZN3,2025-12-14T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-02-09T12:35:31Z
FBA15L6K9B1T-retry52,6V-EEC1-2S9Z,2025-12-15T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L78M9QR-retry52,6V-EEC1-2S9Z,2025-12-18T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L79JTG7-retry52,A2-T2AC-TW3L,2025-12-18T00:00:00+0000,Receipts,SELLABLE,94,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015618190753-retry52,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015808456384-retry52,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
20015808750198-retry52,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
20015808750201-retry52,YO-EKK2-FRCC,2025-12-19T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015841766410-retry52,A2-T2AC-TW3L,2025-12-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15L7SCQ0S-retry52,SU-5LQH-2DVN,2025-12-23T00:00:00+0000,Receipts,SELLABLE,75,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20015008723695-retry52,9X-7TBD-NA16,2025-12-29T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-02-09T12:35:31Z
20015534587404-retry52,UR-Q7TM-1F3I,2026-01-01T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20016005235930-retry52,6V-EEC1-2S9Z,2026-01-05T00:00:00+0000,Adjustments,CUSTOMER_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
20016005235933-retry52,6V-EEC1-2S9Z,2026-01-05T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20016008095314-retry52,UR-Q7TM-1F3I,2026-01-05T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
20015990003448-retry52,QM-QAGK-D2UQ,2026-01-06T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20016012522690-retry52,6V-EEC1-2S9Z,2026-01-06T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-02-09T12:35:31Z
FBA15L9X1VDD-retry52,6V-EEC1-2S9Z,2026-01-14T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LB9GJMB-retry52,A2-T2AC-TW3L,2026-01-18T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,GJ-2OZK-0GCA,2026-01-18T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,3B-3H3V-Z93T,2026-01-18T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,L5-PF3B-WHU4,2026-01-18T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,8R-E0Y9-0LAU,2026-01-18T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,H4-86XG-NLX6,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,GJ-2OZK-0GCA,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,GJ-2OZK-0GCA,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,HO-LSOY-8R05,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,3B-3H3V-Z93T,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,3B-3H3V-Z93T,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,L5-PF3B-WHU4,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,L5-PF3B-WHU4,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,8R-E0Y9-0LAU,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,8R-E0Y9-0LAU,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,ZT-QPY3-P24I,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,3X-EXDD-TD2K,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,LV-425G-BY4X,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,GA-9DTN-9O1E,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LBGBK4F-retry970,DV-USYD-8WR2,2026-01-19T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20016229889607-retry52,8M-LM6B-F2Q5,2026-01-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20016299243679-retry52,6V-EEC1-2S9Z,2026-01-26T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LCBT9DP-retry52,A2-T2AC-TW3L,2026-01-26T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LCY2JPY-retry358,LP-QMNJ-J49G,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LCY2JPY-retry358,W3-8FN7-FSP0,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LCY2JPY-retry358,C6-XGZB-J6QA,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LCY2JPY-retry358,NN-TSZ1-X2RD,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LCY2JPY-retry358,XE-YPAI-HX9F,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LCY2JPY-retry358,8U-QPFH-3EKQ,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15LCY2JPY-retry358,Z7-26PV-O9LR,2026-01-27T00:00:00+0000,Receipts,SELLABLE,26,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
20016322385952-retry52,6V-EEC1-2S9Z,2026-01-28T00:00:00+0000,Adjustments,SELLABLE,3,0,partial,insufficient_returned_pending,2026-02-09T12:35:31Z
FBA15K4CB8J0-retry53,WX-L5UA-UB1Q,2025-11-01T00:00:00+0000,Receipts,SELLABLE,80,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15KVSHTCX-retry53,XH-0LAE-FQO5,2025-11-02T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015131923675-retry53,RW-AZK6-O4M2,2025-11-10T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,I2-6YKQ-CIBP,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,714776,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,ZU-PFDN-JSYV,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,X7-MY4W-H2I4,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,VL-48KZ-J3F2,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,7L-OT45-7LYB,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,JV-D1TI-6UF6,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,WX-L5UA-UB1Q,2025-11-11T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015105938080-retry53,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
20015185598697-retry53,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-02-10T06:20:36Z
20015185598700-retry53,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,714776,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,ZU-PFDN-JSYV,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,X7-MY4W-H2I4,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,VL-48KZ-J3F2,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,7L-OT45-7LYB,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
FBA15L2G25DF-retry1769,JV-D1TI-6UF6,2025-11-12T00:00:00+0000,Receipts,SELLABLE,17,0,partial,insufficient_returned_pending,2026-02-10T06:20:36Z
